SICCode,SICClass,Class,SuperClass,MacroDescription,SectorName,SectorID,F5Adj,UWComment,UWMessage,RegLevel,NONSCALevel,FrequencyGroup,SICCombined
3999,"MANUFACTURING INDUSTRIES, NEC",MISCELLANEOUS MANUFACTURERS,MISCELLANEOUS MANUFACTURING INDUSTRIES,MANUFACTURING,MANUFACTURING (DURABLE),21,0.02698764866897454,test,"Be aware of the different types of companies in this sector
- Decrease frequency for traditional manufacturers and military prime contractors by up to 25%  
- Blend SIC code for Tech Manufacturers  or increase frequency by up to 25%  
-  Consider supply chain, destocking, and changes in demand exposure
- ",1,1,S,"MANUFACTURING INDUSTRIES, NEC (3999)"
4011,"RAILROADS, LINE-HAUL OPERATING",RAILROADS,RAILROAD TRANSPORTATION,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,"RAILROADS, LINE-HAUL OPERATING (4011)"
4013,SWITCHING AND TERMINAL SERVICES,RAILROADS,RAILROAD TRANSPORTATION,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,SWITCHING AND TERMINAL SERVICES (4013)
4100,LOCAL AND INTERURBAN PASSENGER TRANSIT,LOCAL AND INTERURBAN PASSENGER TRANSIT,LOCAL AND INTERURBAN PASSENGER TRANSIT,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,LOCAL AND INTERURBAN PASSENGER TRANSIT (4100)
4111,LOCAL AND SUBURBAN TRANSIT,LOCAL AND SUBURBAN TRANSPORTATION,LOCAL AND INTERURBAN PASSENGER TRANSIT,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,LOCAL AND SUBURBAN TRANSIT (4111)
4119,"LOCAL PASSENGER TRANSPORTATION, NEC",LOCAL AND SUBURBAN TRANSPORTATION,LOCAL AND INTERURBAN PASSENGER TRANSIT,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,"LOCAL PASSENGER TRANSPORTATION, NEC (4119)"
4121,TAXICABS,TAXICABS,LOCAL AND INTERURBAN PASSENGER TRANSIT,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,TAXICABS (4121)
4131,INTERCITY AND RURAL BUS TRANSPORTATION,INTERCITY AND RURAL BUS TRANSPORTATION,LOCAL AND INTERURBAN PASSENGER TRANSIT,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,INTERCITY AND RURAL BUS TRANSPORTATION (4131)
4141,LOCAL BUS CHARTER SERVICE,BUS CHARTER SERVICE,LOCAL AND INTERURBAN PASSENGER TRANSIT,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,LOCAL BUS CHARTER SERVICE (4141)
4142,"BUS CHARTER SERVICE, EXCEPT LOCAL",BUS CHARTER SERVICE,LOCAL AND INTERURBAN PASSENGER TRANSIT,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,"BUS CHARTER SERVICE, EXCEPT LOCAL (4142)"
4151,SCHOOL BUSES,SCHOOL BUSES,LOCAL AND INTERURBAN PASSENGER TRANSIT,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,SCHOOL BUSES (4151)
4173,BUS TERMINAL AND SERVICE FACILITIES,BUS TERMINAL AND SERVICE FACILITIES,LOCAL AND INTERURBAN PASSENGER TRANSIT,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,BUS TERMINAL AND SERVICE FACILITIES (4173)
4210,"TRUCKING & COURIER SERVICES, EXCEPT AIR","TRUCKING & COURIER SERVICES, EXCEPT AIR",TRUCKING AND WAREHOUSING,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,"TRUCKING & COURIER SERVICES, EXCEPT AIR (4210)"
4212,"LOCAL TRUCKING, WITHOUT STORAGE","TRUCKING & COURIER SERVICES, EXCEPT AIR",TRUCKING AND WAREHOUSING,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,"LOCAL TRUCKING, WITHOUT STORAGE (4212)"
4213,"TRUCKING, EXCEPT LOCAL","TRUCKING & COURIER SERVICES, EXCEPT AIR",TRUCKING AND WAREHOUSING,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,"TRUCKING, EXCEPT LOCAL (4213)"
4214,LOCAL TRUCKING WITH STORAGE,"TRUCKING & COURIER SERVICES, EXCEPT AIR",TRUCKING AND WAREHOUSING,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,LOCAL TRUCKING WITH STORAGE (4214)
4215,"COURIER SERVICES, EXCEPT BY AIR","TRUCKING & COURIER SERVICES, EXCEPT AIR",TRUCKING AND WAREHOUSING,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,"COURIER SERVICES, EXCEPT BY AIR (4215)"
4220,PUBLIC WAREHOUSING AND STORAGE,PUBLIC WAREHOUSING AND STORAGE,TRUCKING AND WAREHOUSING,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,PUBLIC WAREHOUSING AND STORAGE (4220)
4221,FARM PRODUCT WAREHOUSING AND STORAGE,PUBLIC WAREHOUSING AND STORAGE,TRUCKING AND WAREHOUSING,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,FARM PRODUCT WAREHOUSING AND STORAGE (4221)
4222,REFRIGERATED WAREHOUSING AND STORAGE,PUBLIC WAREHOUSING AND STORAGE,TRUCKING AND WAREHOUSING,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,REFRIGERATED WAREHOUSING AND STORAGE (4222)
4225,GENERAL WAREHOUSING AND STORAGE,PUBLIC WAREHOUSING AND STORAGE,TRUCKING AND WAREHOUSING,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,GENERAL WAREHOUSING AND STORAGE (4225)
4226,"SPECIAL WAREHOUSING AND STORAGE, NEC",PUBLIC WAREHOUSING AND STORAGE,TRUCKING AND WAREHOUSING,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,"SPECIAL WAREHOUSING AND STORAGE, NEC (4226)"
4231,TRUCKING TERMINAL FACILITIES,TRUCKING TERMINAL FACILITIES,TRUCKING AND WAREHOUSING,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,TRUCKING TERMINAL FACILITIES (4231)
4311,U.S. POSTAL SERVICE,U.S. POSTAL SERVICE,U.S. POSTAL SERVICE,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,U.S. POSTAL SERVICE (4311)
4400,WATER TRANSPORTATION,WATER TRANSPORTATION,WATER TRANSPORTATION,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,WATER TRANSPORTATION (4400)
4412,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,DEEP SEA FOREIGN TRANS. OF FREIGHT,WATER TRANSPORTATION,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT (4412)
4424,DEEP SEA DOMESTIC TRANSPORTATION OF FREIGHT,DEEP SEA DOMESTIC TRANS. OF FREIGHT,WATER TRANSPORTATION,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,DEEP SEA DOMESTIC TRANSPORTATION OF FREIGHT (4424)
4432,FREIGHT TRANSPORTATION ON THE GREAT LAKES,FREIGHT TRANS. ON THE GREAT LAKES,WATER TRANSPORTATION,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,FREIGHT TRANSPORTATION ON THE GREAT LAKES (4432)
4449,WATER TRANSPORTATION OF FREIGHT,"WATER TRANSPORTATION OF FREIGHT, N.E.C.",WATER TRANSPORTATION,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,WATER TRANSPORTATION OF FREIGHT (4449)
4481,"DEEP SEA PASSENGER TRANSPORTATION, EXCEPT FERRY",WATER TRANSPORTATION OF PASSENGERS,WATER TRANSPORTATION,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,"DEEP SEA PASSENGER TRANSPORTATION, EXCEPT FERRY (4481)"
4482,FERRIES,WATER TRANSPORTATION OF PASSENGERS,WATER TRANSPORTATION,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,FERRIES (4482)
4489,WATER PASSENGER TRANSPORTATION,WATER TRANSPORTATION OF PASSENGERS,WATER TRANSPORTATION,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,WATER PASSENGER TRANSPORTATION (4489)
4491,MARINE CARGO HANDLING,WATER TRANSPORTATION SERVICES,WATER TRANSPORTATION,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,MARINE CARGO HANDLING (4491)
4492,TOWING AND TUGBOAT SERVICE,WATER TRANSPORTATION SERVICES,WATER TRANSPORTATION,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,TOWING AND TUGBOAT SERVICE (4492)
4493,MARINAS,WATER TRANSPORTATION SERVICES,WATER TRANSPORTATION,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,MARINAS (4493)
4499,"WATER TRANSPORTATION SERVICES, NEC",WATER TRANSPORTATION SERVICES,WATER TRANSPORTATION,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,"WATER TRANSPORTATION SERVICES, NEC (4499)"
4512,"AIR TRANSPORTATION, SCHEDULED","AIR TRANSPORTATION, SCHEDULED",TRANSPORTATION BY AIR,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,"AIR TRANSPORTATION, SCHEDULED (4512)"
4513,AIR COURIER SERVICES,"AIR TRANSPORTATION, SCHEDULED",TRANSPORTATION BY AIR,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,AIR COURIER SERVICES (4513)
4522,"AIR TRANSPORTATION, NONSCHEDULED","AIR TRANSPORTATION, NON-SCHEDULED",TRANSPORTATION BY AIR,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,"AIR TRANSPORTATION, NONSCHEDULED (4522)"
4581,"AIRPORTS, FLYING FIELDS, AND SERVICES","AIRPORTS, FLYING FIELDS, & SERVICES",TRANSPORTATION BY AIR,TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,"AIRPORTS, FLYING FIELDS, AND SERVICES (4581)"
4610,"PIPELINES, EXCEPT NATURAL GAS","PIPELINES, EXCEPT NATURAL GAS","PIPELINES, EXCEPT NATURAL GAS",TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,"PIPELINES, EXCEPT NATURAL GAS (4610)"
4612,CRUDE PETROLEUM PIPELINES,"PIPELINES, EXCEPT NATURAL GAS","PIPELINES, EXCEPT NATURAL GAS",TRANSPORTATION AND PUBLIC UTILITIES,TRANSPORTATION,40,0.03,test,"-Highly cyclical sector, Established financially sound and stress tested credit frequency up to 20%
- Consider leverage ratios and debt maturity schedules in assessing strength and stability",1,1,S,CRUDE PETROLEUM PIPELINES (4612)
