Effective_Dt,SIC,Sector_Desc,Sector,Comment,Message,freqband5,f5Adj,InternationalIndustry,SICClass,dup,N_SIC,NAICS,NAICS Title,MMPEPL_COBMap,EPL_COBFactor,MMP - High Risk Segments
44621,1081,NATURAL RESOURCES,29,," - Decrease frequency up to 25% for traditional oil & gas companies (SIC Code 1311) that have demonstrated a strong commitment to compliance and have a stable balance sheet plus long operating history
- Decrease frequency up to 25% for MLPs that have demonstrated a strong commitment to compliance and have a stable balance sheet plus long operating history. These companies have had the largest share of SCAs for non-oil & gas companies and have environmental issues to address with the use tailings dams and toxic chemicals.
- Beware Oil Majors, these companies may be highly exposed to environmental litigation
- Beware Thermal Coal Companies
- Beware miners exposed to countries with unstable governments and high risk of corruption
- Beware deep sea mining",0,0.02,Metals & Mining,METAL MINING SERVICES,1,1081,213114,Support Activities for Metal Mining,"Class not in Table A, B, C, or D",1,No
44621,1090,NATURAL RESOURCES,29,," - Decrease frequency up to 25% for traditional oil & gas companies (SIC Code 1311) that have demonstrated a strong commitment to compliance and have a stable balance sheet plus long operating history
- Decrease frequency up to 25% for MLPs that have demonstrated a strong commitment to compliance and have a stable balance sheet plus long operating history. These companies have had the largest share of SCAs for non-oil & gas companies and have environmental issues to address with the use tailings dams and toxic chemicals.
- Beware Oil Majors, these companies may be highly exposed to environmental litigation
- Beware Thermal Coal Companies
- Beware miners exposed to countries with unstable governments and high risk of corruption
- Beware deep sea mining",0,0.02,Metals & Mining,IRON ORES,1,1090,212210,Iron Ore Mining,"Class not in Table A, B, C, or D",1,No
44621,1094,NATURAL RESOURCES,29,," - Decrease frequency up to 25% for traditional oil & gas companies (SIC Code 1311) that have demonstrated a strong commitment to compliance and have a stable balance sheet plus long operating history
- Decrease frequency up to 25% for MLPs that have demonstrated a strong commitment to compliance and have a stable balance sheet plus long operating history. These companies have had the largest share of SCAs for non-oil & gas companies and have environmental issues to address with the use tailings dams and toxic chemicals.
- Beware Oil Majors, these companies may be highly exposed to environmental litigation
- Beware Thermal Coal Companies
- Beware miners exposed to countries with unstable governments and high risk of corruption
- Beware deep sea mining",0,0.02,Metals & Mining,URANIUM-RADIUM-VANADIUM ORES,1,1094,212291,Uranium-Radium-Vanadium Ore Mining,"Class not in Table A, B, C, or D",1,No
44621,1099,NATURAL RESOURCES,29,," - Decrease frequency up to 25% for traditional oil & gas companies (SIC Code 1311) that have demonstrated a strong commitment to compliance and have a stable balance sheet plus long operating history
- Decrease frequency up to 25% for MLPs that have demonstrated a strong commitment to compliance and have a stable balance sheet plus long operating history. These companies have had the largest share of SCAs for non-oil & gas companies and have environmental issues to address with the use tailings dams and toxic chemicals.
- Beware Oil Majors, these companies may be highly exposed to environmental litigation
- Beware Thermal Coal Companies
- Beware miners exposed to countries with unstable governments and high risk of corruption
- Beware deep sea mining",0,0.02,Metals & Mining,"METAL ORES, N.E.C.",1,1099,212299,All Other Metal Ore Mining,"Class not in Table A, B, C, or D",1,No
44621,1220,NATURAL RESOURCES,29,," - Decrease frequency up to 25% for traditional oil & gas companies (SIC Code 1311) that have demonstrated a strong commitment to compliance and have a stable balance sheet plus long operating history
- Decrease frequency up to 25% for MLPs that have demonstrated a strong commitment to compliance and have a stable balance sheet plus long operating history. These companies have had the largest share of SCAs for non-oil & gas companies and have environmental issues to address with the use tailings dams and toxic chemicals.
- Beware Oil Majors, these companies may be highly exposed to environmental litigation
- Beware Thermal Coal Companies
- Beware miners exposed to countries with unstable governments and high risk of corruption
- Beware deep sea mining",0,0.02,Metals & Mining,IRON ORES,1,1220,212210,Iron Ore Mining,"Class not in Table A, B, C, or D",1,No
44621,1221,NATURAL RESOURCES,29,," - Decrease frequency up to 25% for traditional oil & gas companies (SIC Code 1311) that have demonstrated a strong commitment to compliance and have a stable balance sheet plus long operating history
- Decrease frequency up to 25% for MLPs that have demonstrated a strong commitment to compliance and have a stable balance sheet plus long operating history. These companies have had the largest share of SCAs for non-oil & gas companies and have environmental issues to address with the use tailings dams and toxic chemicals.
- Beware Oil Majors, these companies may be highly exposed to environmental litigation
- Beware Thermal Coal Companies
- Beware miners exposed to countries with unstable governments and high risk of corruption
- Beware deep sea mining",0,0.02,Metals & Mining,BITUMINOUS COAL AND LIGNITE - SURFACE,1,1221,212111,Bituminous Coal and Lignite Surface Mining,"Class not in Table A, B, C, or D",1,No
44621,1222,NATURAL RESOURCES,29,," - Decrease frequency up to 25% for traditional oil & gas companies (SIC Code 1311) that have demonstrated a strong commitment to compliance and have a stable balance sheet plus long operating history
- Decrease frequency up to 25% for MLPs that have demonstrated a strong commitment to compliance and have a stable balance sheet plus long operating history. These companies have had the largest share of SCAs for non-oil & gas companies and have environmental issues to address with the use tailings dams and toxic chemicals.
- Beware Oil Majors, these companies may be highly exposed to environmental litigation
- Beware Thermal Coal Companies
- Beware miners exposed to countries with unstable governments and high risk of corruption
- Beware deep sea mining",0,0.02,Metals & Mining,BITUMINOUS COAL - UNDERGROUND,1,1222,212112,Bituminous Coal Underground Mining,"Class not in Table A, B, C, or D",1,No
44621,1231,NATURAL RESOURCES,29,," - Decrease frequency up to 25% for traditional oil & gas companies (SIC Code 1311) that have demonstrated a strong commitment to compliance and have a stable balance sheet plus long operating history
- Decrease frequency up to 25% for MLPs that have demonstrated a strong commitment to compliance and have a stable balance sheet plus long operating history. These companies have had the largest share of SCAs for non-oil & gas companies and have environmental issues to address with the use tailings dams and toxic chemicals.
- Beware Oil Majors, these companies may be highly exposed to environmental litigation
- Beware Thermal Coal Companies
- Beware miners exposed to countries with unstable governments and high risk of corruption
- Beware deep sea mining",0,0.02,Metals & Mining,ANTHRACITE MINING,1,1231,212113,Anthracite Mining,"Class not in Table A, B, C, or D",1,No
44621,1241,NATURAL RESOURCES,29,," - Decrease frequency up to 25% for traditional oil & gas companies (SIC Code 1311) that have demonstrated a strong commitment to compliance and have a stable balance sheet plus long operating history
- Decrease frequency up to 25% for MLPs that have demonstrated a strong commitment to compliance and have a stable balance sheet plus long operating history. These companies have had the largest share of SCAs for non-oil & gas companies and have environmental issues to address with the use tailings dams and toxic chemicals.
- Beware Oil Majors, these companies may be highly exposed to environmental litigation
- Beware Thermal Coal Companies
- Beware miners exposed to countries with unstable governments and high risk of corruption
- Beware deep sea mining",0,0.02,Metals & Mining,COAL MINING SERVICES,1,1241,213113,Support Activities for Coal Mining,"Class not in Table A, B, C, or D",1,No
44621,1311,NATURAL RESOURCES,29,," - Decrease frequency up to 25% for traditional oil & gas companies (SIC Code 1311) that have demonstrated a strong commitment to compliance and have a stable balance sheet plus long operating history
- Decrease frequency up to 25% for MLPs that have demonstrated a strong commitment to compliance and have a stable balance sheet plus long operating history. These companies have had the largest share of SCAs for non-oil & gas companies and have environmental issues to address with the use tailings dams and toxic chemicals.
- Beware Oil Majors, these companies may be highly exposed to environmental litigation
- Beware Thermal Coal Companies
- Beware miners exposed to countries with unstable governments and high risk of corruption
- Beware deep sea mining",0,0.02,Metals & Mining,CRUDE PETROLEUM AND NATURAL GAS,1,1311,211120,Crude Petroleum Extraction,"Class not in Table A, B, C, or D",1,No
44621,1321,NATURAL RESOURCES,29,," - Decrease frequency up to 25% for traditional oil & gas companies (SIC Code 1311) that have demonstrated a strong commitment to compliance and have a stable balance sheet plus long operating history
- Decrease frequency up to 25% for MLPs that have demonstrated a strong commitment to compliance and have a stable balance sheet plus long operating history. These companies have had the largest share of SCAs for non-oil & gas companies and have environmental issues to address with the use tailings dams and toxic chemicals.
- Beware Oil Majors, these companies may be highly exposed to environmental litigation
- Beware Thermal Coal Companies
- Beware miners exposed to countries with unstable governments and high risk of corruption
- Beware deep sea mining",0,0.02,Metals & Mining,NATURAL GAS LIQUIDS,1,1321,211130,Natural Gas Extraction,"Class not in Table A, B, C, or D",1,No
44621,1381,NATURAL RESOURCES,29,," - Decrease frequency up to 25% for traditional oil & gas companies (SIC Code 1311) that have demonstrated a strong commitment to compliance and have a stable balance sheet plus long operating history
- Decrease frequency up to 25% for MLPs that have demonstrated a strong commitment to compliance and have a stable balance sheet plus long operating history. These companies have had the largest share of SCAs for non-oil & gas companies and have environmental issues to address with the use tailings dams and toxic chemicals.
- Beware Oil Majors, these companies may be highly exposed to environmental litigation
- Beware Thermal Coal Companies
- Beware miners exposed to countries with unstable governments and high risk of corruption
- Beware deep sea mining",0,0.02,Metals & Mining,DRILLING OIL AND GAS WELLS,1,1381,213111,Drilling Oil and Gas Wells,"Class not in Table A, B, C, or D",1,No
44621,1382,NATURAL RESOURCES,29,," - Decrease frequency up to 25% for traditional oil & gas companies (SIC Code 1311) that have demonstrated a strong commitment to compliance and have a stable balance sheet plus long operating history
- Decrease frequency up to 25% for MLPs that have demonstrated a strong commitment to compliance and have a stable balance sheet plus long operating history. These companies have had the largest share of SCAs for non-oil & gas companies and have environmental issues to address with the use tailings dams and toxic chemicals.
- Beware Oil Majors, these companies may be highly exposed to environmental litigation
- Beware Thermal Coal Companies
- Beware miners exposed to countries with unstable governments and high risk of corruption
- Beware deep sea mining",0,0.02,Metals & Mining,OIL AND GAS EXPLORATION SERVICES,1,1382,213112,Support Activities for Oil and Gas Operations,"Class not in Table A, B, C, or D",1,No
44621,1389,NATURAL RESOURCES,29,," - Decrease frequency up to 25% for traditional oil & gas companies (SIC Code 1311) that have demonstrated a strong commitment to compliance and have a stable balance sheet plus long operating history
- Decrease frequency up to 25% for MLPs that have demonstrated a strong commitment to compliance and have a stable balance sheet plus long operating history. These companies have had the largest share of SCAs for non-oil & gas companies and have environmental issues to address with the use tailings dams and toxic chemicals.
- Beware Oil Majors, these companies may be highly exposed to environmental litigation
- Beware Thermal Coal Companies
- Beware miners exposed to countries with unstable governments and high risk of corruption
- Beware deep sea mining",0,0.02,Metals & Mining,"OIL AND GAS FIELD SERVICES, N.E.C.",1,1389,213112,Support Activities for Oil and Gas Operations,"Class not in Table A, B, C, or D",1,No
